stimulus_pair onset         duration      trial_type    trial_number  correct_response            response      response_time stim_file_left              stim_file_right             stim_type_left              stim_type_right
AC             8.1           2.5          Testing        61                         n/a            0            stim/4.jpeg   stim/3.jpeg   C             A
BE             12.268        2.5          Testing        62                         n/a            0            stim/5.jpeg   stim/1.jpeg   E             B
CE             15.836        2.5          Testing        63                         n/a            0            stim/4.jpeg   stim/5.jpeg   C             E
AF             20.804        2.5          Testing        64                         n/a            0            stim/3.jpeg   stim/6.jpeg   A             F
AD             25.372        2.5          Testing        65                         n/a            0            stim/2.jpeg   stim/3.jpeg   D             A
BF             30.941        2.5          Testing        66                         n/a            0            stim/6.jpeg   stim/1.jpeg   F             B
BD             36.709        2.5          Testing        67                         n/a            0            stim/1.jpeg   stim/2.jpeg   B             D
BE             41.677        2.5          Testing        68                         n/a            0            stim/1.jpeg   stim/5.jpeg   B             E
DE             47.446        2.5          Testing        69                         n/a            0            stim/2.jpeg   stim/5.jpeg   D             E
BD             53.014        2.5          Testing        70                         n/a            0            stim/1.jpeg   stim/2.jpeg   B             D
BD             56.582        2.5          Testing        71                         n/a            0            stim/2.jpeg   stim/1.jpeg   D             B
DF             60.75         2.5          Testing        72                         n/a            0            stim/2.jpeg   stim/6.jpeg   D             F
CF             65.318        2.5          Testing        73                         n/a            0            stim/6.jpeg   stim/4.jpeg   F             C
AC             70.286        2.5          Testing        74                         n/a            0            stim/3.jpeg   stim/4.jpeg   A             C
BC             74.454        2.5          Testing        75                         n/a            0            stim/4.jpeg   stim/1.jpeg   C             B
AC             79.022        2.5          Testing        76                         n/a            0            stim/3.jpeg   stim/4.jpeg   A             C
CF             84.59         2.5          Testing        77                         n/a            0            stim/4.jpeg   stim/6.jpeg   C             F
AF             88.158        2.5          Testing        78                         n/a            0            stim/6.jpeg   stim/3.jpeg   F             A
BC             93.927        2.5          Testing        79                         n/a            0            stim/1.jpeg   stim/4.jpeg   B             C
AF             98.095        2.5          Testing        80                         n/a            0            stim/3.jpeg   stim/6.jpeg   A             F
BF             101.662       2.5          Testing        81                         n/a            0            stim/6.jpeg   stim/1.jpeg   F             B
AE             107.231       2.5          Testing        82                         n/a            0            stim/5.jpeg   stim/3.jpeg   E             A
BD             112.199       2.5          Testing        83                         n/a            0            stim/2.jpeg   stim/1.jpeg   D             B
AD             116.767       2.5          Testing        84                         n/a            0            stim/2.jpeg   stim/3.jpeg   D             A
AF             122.536       2.5          Testing        85                         n/a            0            stim/6.jpeg   stim/3.jpeg   F             A
DF             127.104       2.5          Testing        86                         n/a            0            stim/6.jpeg   stim/2.jpeg   F             D
BF             132.072       2.5          Testing        87                         n/a            0            stim/6.jpeg   stim/1.jpeg   F             B
AE             137.64        2.5          Testing        88                         n/a            0            stim/3.jpeg   stim/5.jpeg   A             E
AC             143.409       2.5          Testing        89                         n/a            0            stim/3.jpeg   stim/4.jpeg   A             C
BE             146.976       2.5          Testing        90                         n/a            0            stim/1.jpeg   stim/5.jpeg   B             E
AD             151.144       2.5          Testing        91                         n/a            0            stim/3.jpeg   stim/2.jpeg   A             D
BF             154.712       2.5          Testing        92                         n/a            0            stim/1.jpeg   stim/6.jpeg   B             F
CE             160.481       2.5          Testing        93                         n/a            0            stim/4.jpeg   stim/5.jpeg   C             E
AE             166.049       2.5          Testing        94                         n/a            0            stim/3.jpeg   stim/5.jpeg   A             E
DF             170.617       2.5          Testing        95                         n/a            0            stim/6.jpeg   stim/2.jpeg   F             D
AC             174.785       2.5          Testing        96                         n/a            0            stim/4.jpeg   stim/3.jpeg   C             A
DE             179.753       2.5          Testing        97                         n/a            0            stim/5.jpeg   stim/2.jpeg   E             D
AF             185.322       2.5          Testing        98                         n/a            0            stim/3.jpeg   stim/6.jpeg   A             F
BC             190.29        2.5          Testing        99                         n/a            0            stim/4.jpeg   stim/1.jpeg   C             B
AD             194.858       2.5          Testing        100                        n/a            0            stim/3.jpeg   stim/2.jpeg   A             D
AE             200.626       2.5          Testing        101                        n/a            0            stim/3.jpeg   stim/5.jpeg   A             E
CF             204.194       2.5          Testing        102                        n/a            0            stim/6.jpeg   stim/4.jpeg   F             C
BC             208.362       2.5          Testing        103                        n/a            0            stim/4.jpeg   stim/1.jpeg   C             B
AF             213.33        2.5          Testing        104                        n/a            0            stim/3.jpeg   stim/6.jpeg   A             F
AD             217.498       2.5          Testing        105                        n/a            0            stim/3.jpeg   stim/2.jpeg   A             D
AE             221.066       2.5          Testing        106                        n/a            0            stim/3.jpeg   stim/5.jpeg   A             E
AD             225.634       2.5          Testing        107                        n/a            0            stim/3.jpeg   stim/2.jpeg   A             D
BC             231.403       2.5          Testing        108                        n/a            0            stim/1.jpeg   stim/4.jpeg   B             C
AC             236.971       2.5          Testing        109                        n/a            0            stim/3.jpeg   stim/4.jpeg   A             C
AE             242.739       2.5          Testing        110                        n/a            0            stim/3.jpeg   stim/5.jpeg   A             E
AD             247.308       2.5          Testing        111                        n/a            0            stim/2.jpeg   stim/3.jpeg   D             A
BC             252.276       2.5          Testing        112                        n/a            0            stim/4.jpeg   stim/1.jpeg   C             B
CE             257.844       2.5          Testing        113                        n/a            0            stim/5.jpeg   stim/4.jpeg   E             C
BC             262.012       2.5          Testing        114                        n/a            0            stim/1.jpeg   stim/4.jpeg   B             C
BE             265.58        2.5          Testing        115                        n/a            0            stim/1.jpeg   stim/5.jpeg   B             E
CF             271.348       2.5          Testing        116                        n/a            0            stim/6.jpeg   stim/4.jpeg   F             C
DF             275.516       2.5          Testing        117                        n/a            0            stim/2.jpeg   stim/6.jpeg   D             F
BF             281.085       2.5          Testing        118                        n/a            0            stim/1.jpeg   stim/6.jpeg   B             F
BF             284.652       2.5          Testing        119                        n/a            0            stim/1.jpeg   stim/6.jpeg   B             F
BD             289.621       2.5          Testing        120                        n/a            0            stim/1.jpeg   stim/2.jpeg   B             D
BE             294.189       2.5          Testing        121                        n/a            0            stim/5.jpeg   stim/1.jpeg   E             B
DE             298.357       2.5          Testing        122                        n/a            0            stim/2.jpeg   stim/5.jpeg   D             E
BC             302.925       2.5          Testing        123                        n/a            0            stim/1.jpeg   stim/4.jpeg   B             C
BE             306.493       2.5          Testing        124                        n/a            0            stim/5.jpeg   stim/1.jpeg   E             B
AD             312.061       2.5          Testing        125                        n/a            0            stim/2.jpeg   stim/3.jpeg   D             A
AC             317.029       2.5          Testing        126                        n/a            0            stim/4.jpeg   stim/3.jpeg   C             A
BD             322.798       2.5          Testing        127                        n/a            0            stim/1.jpeg   stim/2.jpeg   B             D
AE             328.366       2.5          Testing        128                        n/a            0            stim/5.jpeg   stim/3.jpeg   E             A
BD             331.934       2.5          Testing        129                        n/a            0            stim/2.jpeg   stim/1.jpeg   D             B
AE             336.502       2.5          Testing        130                        n/a            0            stim/5.jpeg   stim/3.jpeg   E             A
BE             341.47        2.5          Testing        131                        n/a            0            stim/5.jpeg   stim/1.jpeg   E             B
AD             345.638       2.5          Testing        132                        n/a            0            stim/2.jpeg   stim/3.jpeg   D             A
DE             351.406       2.5          Testing        133                        n/a            0            stim/5.jpeg   stim/2.jpeg   E             D
AC             354.974       2.5          Testing        134                        n/a            0            stim/3.jpeg   stim/4.jpeg   A             C
BD             360.743       2.5          Testing        135                        n/a            0            stim/1.jpeg   stim/2.jpeg   B             D
BF             365.311       2.5          Testing        136                        n/a            0            stim/6.jpeg   stim/1.jpeg   F             B
CF             369.479       2.5          Testing        137                        n/a            0            stim/4.jpeg   stim/6.jpeg   C             F
BE             374.447       2.5          Testing        138                        n/a            0            stim/1.jpeg   stim/5.jpeg   B             E
BF             380.015       2.5          Testing        139                        n/a            0            stim/6.jpeg   stim/1.jpeg   F             B
BF             384.983       2.5          Testing        140                        n/a            0            stim/1.jpeg   stim/6.jpeg   B             F
CF             389.151       2.5          Testing        141                        n/a            0            stim/4.jpeg   stim/6.jpeg   C             F
BC             393.719       2.5          Testing        142                        n/a            0            stim/4.jpeg   stim/1.jpeg   C             B
AC             397.287       2.5          Testing        143                        n/a            0            stim/4.jpeg   stim/3.jpeg   C             A
BC             402.856       2.5          Testing        144                        n/a            0            stim/1.jpeg   stim/4.jpeg   B             C
CE             408.624       2.5          Testing        145                        n/a            0            stim/5.jpeg   stim/4.jpeg   E             C
DF             414.193       2.5          Testing        146                        n/a            0            stim/2.jpeg   stim/6.jpeg   D             F
AE             418.36        2.5          Testing        147                        n/a            0            stim/5.jpeg   stim/3.jpeg   E             A
DE             421.928       2.5          Testing        148                        n/a            0            stim/5.jpeg   stim/2.jpeg   E             D
BE             426.896       2.5          Testing        149                        n/a            0            stim/1.jpeg   stim/5.jpeg   B             E
AF             432.665       2.5          Testing        150                        n/a            0            stim/6.jpeg   stim/3.jpeg   F             A
DE             437.233       2.5          Testing        151                        n/a            0            stim/2.jpeg   stim/5.jpeg   D             E
AF             442.201       2.5          Testing        152                        n/a            0            stim/3.jpeg   stim/6.jpeg   A             F
BF             447.97        2.5          Testing        153                        n/a            0            stim/1.jpeg   stim/6.jpeg   B             F
AF             453.538       2.5          Testing        154                        n/a            0            stim/6.jpeg   stim/3.jpeg   F             A
BD             458.106       2.5          Testing        155                        n/a            0            stim/2.jpeg   stim/1.jpeg   D             B
DF             462.274       2.5          Testing        156                        n/a            0            stim/6.jpeg   stim/2.jpeg   F             D
AE             465.842       2.5          Testing        157                        n/a            0            stim/5.jpeg   stim/3.jpeg   E             A
BD             471.41        2.5          Testing        158                        n/a            0            stim/2.jpeg   stim/1.jpeg   D             B
CE             475.578       2.5          Testing        159                        n/a            0            stim/5.jpeg   stim/4.jpeg   E             C
AC             479.146       2.5          Testing        160                        n/a            0            stim/4.jpeg   stim/3.jpeg   C             A
AF             484.914       2.5          Testing        161                        n/a            0            stim/6.jpeg   stim/3.jpeg   F             A
