stimulus_pair onset         duration      trial_type    trial_number  correct_response            response      response_time stim_file_left              stim_file_right             stim_type_left              stim_type_right
BD             8.084         2.5          Testing        61                         n/a            0            stim/1.jpeg   stim/3.jpeg   B             D
BC             12.252        2.5          Testing        62                         n/a            0            stim/1.jpeg   stim/4.jpeg   B             C
AE             17.22         2.5          Testing        63                         n/a            0            stim/6.jpeg   stim/5.jpeg   E             A
BD             22.788        2.5          Testing        64                         n/a            0            stim/1.jpeg   stim/3.jpeg   B             D
DF             27.357        2.5          Testing        65                         n/a            0            stim/3.jpeg   stim/2.jpeg   D             F
AD             30.924        2.5          Testing        66                         n/a            0            stim/5.jpeg   stim/3.jpeg   A             D
DE             36.693        2.5          Testing        67                         n/a            0            stim/6.jpeg   stim/3.jpeg   E             D
BD             41.261        2.5          Testing        68                         n/a            0            stim/1.jpeg   stim/3.jpeg   B             D
AC             46.229        2.5          Testing        69                         n/a            0            stim/4.jpeg   stim/5.jpeg   C             A
BF             50.397        2.5          Testing        70                         n/a            0            stim/2.jpeg   stim/1.jpeg   F             B
DF             55.965        2.5          Testing        71                         n/a            0            stim/2.jpeg   stim/3.jpeg   F             D
CF             59.533        2.5          Testing        72                         n/a            0            stim/2.jpeg   stim/4.jpeg   F             C
AE             65.302        2.5          Testing        73                         n/a            0            stim/6.jpeg   stim/5.jpeg   E             A
AC             70.87         2.5          Testing        74                         n/a            0            stim/5.jpeg   stim/4.jpeg   A             C
DF             75.438        2.5          Testing        75                         n/a            0            stim/3.jpeg   stim/2.jpeg   D             F
CE             79.006        2.5          Testing        76                         n/a            0            stim/4.jpeg   stim/6.jpeg   C             E
BF             83.974        2.5          Testing        77                         n/a            0            stim/1.jpeg   stim/2.jpeg   B             F
AF             88.142        2.5          Testing        78                         n/a            0            stim/5.jpeg   stim/2.jpeg   A             F
AC             93.91         2.5          Testing        79                         n/a            0            stim/4.jpeg   stim/5.jpeg   C             A
BF             98.479        2.5          Testing        80                         n/a            0            stim/2.jpeg   stim/1.jpeg   F             B
BC             102.046       2.5          Testing        81                         n/a            0            stim/1.jpeg   stim/4.jpeg   B             C
BE             107.615       2.5          Testing        82                         n/a            0            stim/6.jpeg   stim/1.jpeg   E             B
DF             113.383       2.5          Testing        83                         n/a            0            stim/2.jpeg   stim/3.jpeg   F             D
CE             118.351       2.5          Testing        84                         n/a            0            stim/6.jpeg   stim/4.jpeg   E             C
DE             122.519       2.5          Testing        85                         n/a            0            stim/3.jpeg   stim/6.jpeg   D             E
BD             127.087       2.5          Testing        86                         n/a            0            stim/3.jpeg   stim/1.jpeg   D             B
AD             131.255       2.5          Testing        87                         n/a            0            stim/5.jpeg   stim/3.jpeg   A             D
CF             136.824       2.5          Testing        88                         n/a            0            stim/4.jpeg   stim/2.jpeg   C             F
BF             142.592       2.5          Testing        89                         n/a            0            stim/1.jpeg   stim/2.jpeg   B             F
AD             146.16        2.5          Testing        90                         n/a            0            stim/5.jpeg   stim/3.jpeg   A             D
DE             151.128       2.5          Testing        91                         n/a            0            stim/3.jpeg   stim/6.jpeg   D             E
AF             156.897       2.5          Testing        92                         n/a            0            stim/5.jpeg   stim/2.jpeg   A             F
BE             161.065       2.5          Testing        93                         n/a            0            stim/1.jpeg   stim/6.jpeg   B             E
BE             165.633       2.5          Testing        94                         n/a            0            stim/1.jpeg   stim/6.jpeg   B             E
AE             171.201       2.5          Testing        95                         n/a            0            stim/6.jpeg   stim/5.jpeg   E             A
BD             174.769       2.5          Testing        96                         n/a            0            stim/3.jpeg   stim/1.jpeg   D             B
AE             179.737       2.5          Testing        97                         n/a            0            stim/5.jpeg   stim/6.jpeg   A             E
BF             183.905       2.5          Testing        98                         n/a            0            stim/2.jpeg   stim/1.jpeg   F             B
BC             188.473       2.5          Testing        99                         n/a            0            stim/1.jpeg   stim/4.jpeg   B             C
AC             193.441       2.5          Testing        100                        n/a            0            stim/5.jpeg   stim/4.jpeg   A             C
DE             199.21        2.5          Testing        101                        n/a            0            stim/6.jpeg   stim/3.jpeg   E             D
BC             202.778       2.5          Testing        102                        n/a            0            stim/4.jpeg   stim/1.jpeg   C             B
BF             208.346       2.5          Testing        103                        n/a            0            stim/1.jpeg   stim/2.jpeg   B             F
AF             211.914       2.5          Testing        104                        n/a            0            stim/2.jpeg   stim/5.jpeg   F             A
AC             216.082       2.5          Testing        105                        n/a            0            stim/5.jpeg   stim/4.jpeg   A             C
BF             221.05        2.5          Testing        106                        n/a            0            stim/2.jpeg   stim/1.jpeg   F             B
