stimulus_pair onset         duration      trial_type    trial_number  correct_response            response      response_time stim_file_left              stim_file_right             stim_type_left              stim_type_right
AE             8.072         2.5          Testing        61                         n/a            0            stim/2.jpeg   stim/1.jpeg   A             E
BC             12.24         2.5          Testing        62                         n/a            0            stim/4.jpeg   stim/6.jpeg   B             C
AD             16.808        2.5          Testing        63                         n/a            0            stim/5.jpeg   stim/2.jpeg   D             A
DF             20.376        2.5          Testing        64                         n/a            0            stim/3.jpeg   stim/5.jpeg   F             D
AC             25.945        2.5          Testing        65                         n/a            0            stim/6.jpeg   stim/2.jpeg   C             A
BE             30.913        2.5          Testing        66                         n/a            0            stim/4.jpeg   stim/1.jpeg   B             E
AE             36.681        2.5          Testing        67                         n/a            0            stim/1.jpeg   stim/2.jpeg   E             A
AC             40.249        2.5          Testing        68                         n/a            0            stim/2.jpeg   stim/6.jpeg   A             C
BE             44.417        2.5          Testing        69                         n/a            0            stim/1.jpeg   stim/4.jpeg   E             B
CE             50.185        2.5          Testing        70                         n/a            0            stim/1.jpeg   stim/6.jpeg   E             C
BD             55.154        2.5          Testing        71                         n/a            0            stim/4.jpeg   stim/5.jpeg   B             D
CE             60.722        2.5          Testing        72                         n/a            0            stim/6.jpeg   stim/1.jpeg   C             E
BF             65.29         2.5          Testing        73                         n/a            0            stim/3.jpeg   stim/4.jpeg   F             B
AF             69.458        2.5          Testing        74                         n/a            0            stim/3.jpeg   stim/2.jpeg   F             A
AF             74.426        2.5          Testing        75                         n/a            0            stim/2.jpeg   stim/3.jpeg   A             F
BC             78.994        2.5          Testing        76                         n/a            0            stim/6.jpeg   stim/4.jpeg   C             B
DE             82.562        2.5          Testing        77                         n/a            0            stim/1.jpeg   stim/5.jpeg   E             D
BD             88.331        2.5          Testing        78                         n/a            0            stim/4.jpeg   stim/5.jpeg   B             D
DE             93.899        2.5          Testing        79                         n/a            0            stim/5.jpeg   stim/1.jpeg   D             E
AF             98.467        2.5          Testing        80                         n/a            0            stim/3.jpeg   stim/2.jpeg   F             A
AD             104.035       2.5          Testing        81                         n/a            0            stim/2.jpeg   stim/5.jpeg   A             D
BF             109.004       2.5          Testing        82                         n/a            0            stim/4.jpeg   stim/3.jpeg   B             F
BE             112.571       2.5          Testing        83                         n/a            0            stim/4.jpeg   stim/1.jpeg   B             E
AF             118.34        2.5          Testing        84                         n/a            0            stim/3.jpeg   stim/2.jpeg   F             A
BD             122.508       2.5          Testing        85                         n/a            0            stim/4.jpeg   stim/5.jpeg   B             D
BF             127.076       2.5          Testing        86                         n/a            0            stim/4.jpeg   stim/3.jpeg   B             F
AD             131.244       2.5          Testing        87                         n/a            0            stim/5.jpeg   stim/2.jpeg   D             A
DE             136.212       2.5          Testing        88                         n/a            0            stim/1.jpeg   stim/5.jpeg   E             D
AD             139.78        2.5          Testing        89                         n/a            0            stim/5.jpeg   stim/2.jpeg   D             A
AD             145.548       2.5          Testing        90                         n/a            0            stim/2.jpeg   stim/5.jpeg   A             D
AE             151.117       2.5          Testing        91                         n/a            0            stim/1.jpeg   stim/2.jpeg   E             A
BD             155.285       2.5          Testing        92                         n/a            0            stim/5.jpeg   stim/4.jpeg   D             B
BE             160.253       2.5          Testing        93                         n/a            0            stim/1.jpeg   stim/4.jpeg   E             B
CF             165.821       2.5          Testing        94                         n/a            0            stim/6.jpeg   stim/3.jpeg   C             F
BF             171.59        2.5          Testing        95                         n/a            0            stim/3.jpeg   stim/4.jpeg   F             B
BD             175.157       2.5          Testing        96                         n/a            0            stim/5.jpeg   stim/4.jpeg   D             B
BE             179.726       2.5          Testing        97                         n/a            0            stim/1.jpeg   stim/4.jpeg   E             B
DE             183.894       2.5          Testing        98                         n/a            0            stim/5.jpeg   stim/1.jpeg   D             E
BC             188.462       2.5          Testing        99                         n/a            0            stim/6.jpeg   stim/4.jpeg   C             B
DE             194.03        2.5          Testing        100                        n/a            0            stim/1.jpeg   stim/5.jpeg   E             D
CE             199.798       2.5          Testing        101                        n/a            0            stim/6.jpeg   stim/1.jpeg   C             E
DF             203.366       2.5          Testing        102                        n/a            0            stim/5.jpeg   stim/3.jpeg   D             F
CE             208.334       2.5          Testing        103                        n/a            0            stim/6.jpeg   stim/1.jpeg   C             E
BF             212.502       2.5          Testing        104                        n/a            0            stim/4.jpeg   stim/3.jpeg   B             F
AF             218.271       2.5          Testing        105                        n/a            0            stim/2.jpeg   stim/3.jpeg   A             F
AE             223.839       2.5          Testing        106                        n/a            0            stim/2.jpeg   stim/1.jpeg   A             E
CF             227.407       2.5          Testing        107                        n/a            0            stim/3.jpeg   stim/6.jpeg   F             C
AD             232.375       2.5          Testing        108                        n/a            0            stim/2.jpeg   stim/5.jpeg   A             D
BF             236.943       2.5          Testing        109                        n/a            0            stim/3.jpeg   stim/4.jpeg   F             B
BE             240.511       2.5          Testing        110                        n/a            0            stim/1.jpeg   stim/4.jpeg   E             B
AE             245.079       2.5          Testing        111                        n/a            0            stim/2.jpeg   stim/1.jpeg   A             E
AF             250.648       2.5          Testing        112                        n/a            0            stim/3.jpeg   stim/2.jpeg   F             A
DF             256.416       2.5          Testing        113                        n/a            0            stim/5.jpeg   stim/3.jpeg   D             F
BE             260.584       2.5          Testing        114                        n/a            0            stim/4.jpeg   stim/1.jpeg   B             E
AE             265.552       2.5          Testing        115                        n/a            0            stim/2.jpeg   stim/1.jpeg   A             E
DF             270.12        2.5          Testing        116                        n/a            0            stim/5.jpeg   stim/3.jpeg   D             F
BF             275.088       2.5          Testing        117                        n/a            0            stim/4.jpeg   stim/3.jpeg   B             F
CE             279.256       2.5          Testing        118                        n/a            0            stim/1.jpeg   stim/6.jpeg   E             C
BE             284.825       2.5          Testing        119                        n/a            0            stim/4.jpeg   stim/1.jpeg   B             E
